Iteration,Independent Client,Independent Client Elevated,Client + Server,Client + Server Elevated
50,0.0025993699999999997,0.0023637800000000002,0.00277114,0.00237294
51,0.0026165,0.0024015,0.0027725300000000005,0.00242245
52,0.00258969,0.00233634,0.00277161,0.00241958
53,0.0025926100000000004,0.00237315,0.00295994,0.0024527299999999998
54,0.00257619,0.00235011,0.00280509,0.00243307
55,0.00259218,0.00236212,0.00280244,0.00240135
56,0.00233599,0.00234768,0.00279266,0.00242289
57,0.00258075,0.00235179,0.00280535,0.00243597
58,0.0025953599999999997,0.00238937,0.00278416,0.00243346
59,0.00263145,0.00233871,0.0027832200000000003,0.00257675
60,0.0025617400000000003,0.00235362,0.00278324,0.00243702
61,0.0026350600000000003,0.0024028499999999998,0.00278794,0.00240487
62,0.0026261400000000003,0.00236123,0.00275482,0.0024001400000000003
63,0.00262516,0.00236232,0.00275579,0.00238921
64,0.00259534,0.00240232,0.00278708,0.0025851800000000003
65,0.00247049,0.00234852,0.00277719,0.00238381
66,0.00261554,0.0023629,0.00274488,0.00242434
67,0.0025964,0.00237972,0.0027443800000000003,0.0023965600000000003
68,0.0026050099999999996,0.0023755499999999997,0.0027786100000000004,0.00236879
69,0.0023899999999999998,0.0023779,0.00277698,0.00258041
70,0.0026350099999999997,0.00235602,0.00275223,0.00239596
71,0.00257074,0.0023712,0.00277111,0.00245975
72,0.0026244299999999996,0.00235229,0.00273015,0.00240985
73,0.0025941799999999998,0.00235265,0.0027445300000000002,0.00237979
74,0.002634,0.00234678,0.00274159,0.0025479
75,0.0026179400000000005,0.00235521,0.0027821200000000003,0.00242734
76,0.0026035900000000002,0.00236559,0.0029299599999999997,0.00239223
77,0.00260314,0.00236666,0.00277961,0.00240032
78,0.00259524,0.00233482,0.00272823,0.00239762
79,0.0025578800000000002,0.00234018,0.00276759,0.0025373699999999997
80,0.0026110699999999996,0.0021889500000000003,0.00275261,0.00242472
81,0.0026005299999999998,0.00236134,0.00276897,0.0024106600000000002
82,0.00264415,0.00235888,0.0027560099999999997,0.00240332
83,0.00259689,0.00235536,0.0027639200000000004,0.00241704
84,0.0025919,0.0023687,0.00280234,0.00246815
85,0.00264398,0.0023695499999999998,0.0028858,0.0024052
86,0.00260054,0.0023599999999999997,0.0027872,0.00242936
87,0.00258473,0.00235377,0.00276901,0.0024142
88,0.0026157399999999996,0.00238286,0.0027961200000000005,0.00239074
89,0.00259954,0.00234426,0.0027502700000000004,0.0024727
90,0.00261227,0.0023516400000000003,0.00277541,0.0023986
91,0.00260635,0.00235993,0.0027485300000000003,0.00240613
92,0.00247974,0.00237205,0.00279754,0.00240677
93,0.00260254,0.00234604,0.00277316,0.00239577
94,0.00258098,0.0023560400000000002,0.00278068,0.00241019
95,0.00264312,0.0024216199999999998,0.00276666,0.00254293
96,0.0026423799999999997,0.00232735,0.00279477,0.00241449
97,0.0026406299999999997,0.00234133,0.0027484199999999997,0.00243336
98,0.0026518799999999997,0.00238464,0.00278887,0.00242826
99,0.00259523,0.00233631,0.00291701,0.0024106600000000002
100,0.00265903,0.0023547,0.00278824,0.00258376
