Iteration,Independent Client,Independent Client Elevated,Client + Server,Client + Server Elevated
55,0.0026520899999999997,0.00236611,0.002747,0.00255037
56,0.00265009,0.00234571,0.0027144400000000003,0.0026729199999999996
57,0.0026189299999999998,0.00235709,0.00277245,0.0025268200000000004
58,0.00263319,0.00236811,0.0027152300000000003,0.0025697399999999996
59,0.0026244600000000003,0.00232321,0.00279591,0.0025649
60,0.00259616,0.00235808,0.00277316,0.00253316
61,0.00263758,0.0023667,0.00277853,0.00252101
62,0.00259617,0.00236377,0.00274238,0.00254906
63,0.0026314900000000002,0.00234835,0.0027776800000000003,0.00256503
64,0.0025992700000000003,0.00237468,0.00275573,0.0025282300000000002
65,0.00263708,0.00238784,0.00280898,0.00257063
66,0.00252888,0.00237054,0.0027772400000000003,0.0025397199999999997
67,0.00260279,0.00235427,0.00276354,0.0025372499999999996
68,0.00263116,0.0023803599999999998,0.00277603,0.00249405
69,0.0026182899999999997,0.00235395,0.00280825,0.0025652599999999998
70,0.00262058,0.00235652,0.0028000300000000002,0.00253072
71,0.0026499,0.0023841699999999997,0.00275649,0.00252494
72,0.0026406600000000004,0.00235799,0.0027631,0.00257346
73,0.0026255299999999996,0.00235278,0.0027522600000000003,0.00253103
74,0.00263922,0.00235511,0.00279176,0.00253535
75,0.00262826,0.00236374,0.0027759499999999997,0.0025481500000000003
76,0.0026066699999999997,0.00235765,0.00279564,0.00252575
77,0.00261992,0.00234913,0.0027496900000000004,0.00257863
78,0.00260251,0.00232154,0.00278335,0.00253045
79,0.00247678,0.00233759,0.00281812,0.0025725500000000003
80,0.00260203,0.00235932,0.00276231,0.00257073
81,0.0026203199999999998,0.00235313,0.0027844999999999996,0.0025604700000000005
82,0.0026414100000000003,0.00235932,0.00278385,0.0025403500000000002
83,0.0025140400000000004,0.0023260900000000003,0.0027616299999999997,0.00256989
84,0.0026133099999999998,0.00235587,0.00292997,0.0025628
85,0.00262193,0.00234797,0.0028032200000000004,0.0025894499999999997
86,0.0025887700000000002,0.00237678,0.00277622,0.00256364
87,0.00260346,0.00234075,0.00276547,0.00257164
88,0.0026280799999999997,0.00218199,0.00280835,0.00256807
89,0.00263258,0.00236288,0.0028648000000000002,0.00259349
90,0.00263943,0.00236003,0.00281816,0.0025611600000000003
91,0.0026297300000000003,0.00234708,0.00278252,0.00260698
92,0.00243847,0.0023460300000000003,0.00288516,0.00258208
93,0.0026086300000000002,0.00236154,0.0027444400000000003,0.0025610100000000003
94,0.00261853,0.00236482,0.0027474500000000002,0.00258774
95,0.00262631,0.0023836,0.00276078,0.00258641
96,0.00261764,0.0023445099999999997,0.00282547,0.00259125
97,0.0026547,0.00234548,0.00276422,0.0026154
98,0.00262255,0.0021249299999999997,0.00278791,0.00255234
99,0.00266029,0.00235017,0.0027658500000000003,0.00278431
100,0.00261233,0.00235247,0.0028056599999999998,0.002562
